field_1,s_id,nzsegment,nzreach,nztme,nztmn,long,lat,period,np_id,np_id_name,np_id_units,q_5,q_20,q_25,median,q_75,q_80,q_95,g_540,g_260,ann_max,nof_swim,nof_toxicity,anzg_meet,mci_band,sof,climate,src_of_flw,dominant_landcover,n_values,n_rightcensored,n_leftcensored,dl,al,imputed_lower,imputed_upper,month_ok,quarter_ok,year_ok,c_q_5,c_q_20,c_q_25,c_median,c_q_75,c_q_80,c_q_95,c_ann_max,sid,river,location,sitename,siteid,rcid,councilsiteid,councilsit,landcover,nzmge,nzmgn,anz_dgv_q80,anz_dgv_q20
6213,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00152,0.00192,0.00192,0.0022,0.00356,0.00384,0.00589,NA,NA,0.0195098941559288,NA,A,NA,NA,CD/L,CD,L,Pastoral,54,0,51,0.0172171527578069,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.0172171527578069,<0.0172171527578069,<0.0172171527578069,<0.0172171527578069,<0.0172171527578069,<0.0172171527578069,NA,0.0195098941559288,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,NA,NA
6214,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,TURB,Turbidity,NTU,0.408,0.8,0.81,1.5,2.6,3.17,52.02,NA,NA,660,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,54,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.408,0.8,0.81,1.5,2.6,3.17,52.02,660,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,1.3,NA
6215,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.0025,0.0025,0.0025,0.0025,0.0025,0.005,0.0074,NA,NA,0.032,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,54,0,51,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.032,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,10,NA
6216,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00231,0.00409,0.0044,0.00865,0.0135,0.014,0.0226,NA,NA,0.03,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,54,0,2,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,0.00409,0.0044,0.00865,0.0135,0.014,0.0226,0.03,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,8,NA
6217,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,ECOLI,E. coli,cfu/100mL,28.45,59.1,60,150,282.5,390,2410,0.169811320754717,0.283018867924528,3700,NA,NA,NA,NA,CD/L,CD,L,Pastoral,53,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,FALSE,TRUE,FALSE,28.45,59.1,60,150,282.5,390,2410,3700,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,NA,NA
6218,MDC-00009,11040922,11027969,1697479.00019577,5368032.9995618,174.17396926,-41.83359628,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.0052,0.01476,0.017,0.044,0.103,0.1366,0.308,NA,NA,0.55,NA,A,Meets,NA,CD/L,CD,L,Pastoral,54,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.0052,0.01476,0.017,0.044,0.103,0.1366,0.308,0.55,NA,NA,NA,NA,Flaxbourne River at Quarry,MDC,NA,Flaxbourne River at Quarry,P,2607503.10886317,5929728.36368474,265,NA
6219,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.0025,0.0025,0.0025,0.0025,0.0025,0.005,0.005,NA,NA,0.012,NA,NA,Meets,NA,CW/L,CW,L,Native,60,0,57,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.012,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,9,NA
6220,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00339,0.00731,0.008,0.01,0.0113,0.01187,0.01506,NA,NA,0.017,NA,NA,Meets,NA,CW/L,CW,L,Native,59,0,1,0.001,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.00339,0.00731,0.008,0.01,0.0113,0.01187,0.01506,0.017,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,11,NA
6221,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00096,0.00103,0.00103,0.00109,0.00132,0.00187,0.00243,NA,NA,0.00524114190119559,NA,A,NA,NA,CW/L,CW,L,Native,60,0,57,0.00505828887571649,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00505828887571649,<0.00505828887571649,<0.00505828887571649,<0.00505828887571649,<0.00505828887571649,<0.00505828887571649,NA,0.00524114190119559,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,NA,NA
6222,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,TURB,Turbidity,NTU,0.235,0.335,0.435,0.65,1.01,1.57,33,NA,NA,330,NA,NA,Meets,NA,CW/L,CW,L,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.235,0.335,0.435,0.65,1.01,1.57,33,330,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,2.3,NA
6223,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,ECOLI,E. coli,cfu/100mL,4,15,22,60,160,255,1350,0.1,0.166666666666667,4500,D,NA,NA,NA,CW/L,CW,L,Native,60,0,1,1,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,4,15,22,60,160,255,1350,4500,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,NA,NA
6224,MDC-00010,11014506,11011033,1689949.00019434,5430628.99975243,174.07392726,-41.27076198,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.00378,0.0185,0.0205,0.033,0.0575,0.0645,0.112,NA,NA,0.3,NA,A,Meets,NA,CW/L,CW,L,Native,60,0,1,0.001,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.00378,0.0185,0.0205,0.033,0.0575,0.0645,0.112,0.3,NA,NA,NA,NA,Graham River at Road Bridge,MDC,NA,Graham River at Road Bridge,IF,2599964.06782431,5992337.70535197,170,NA
6225,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00221,0.00415,0.0045,0.00645,0.0077,0.00795,0.0122,NA,NA,0.0182,NA,NA,Meets,NA,CW/L,CW,L,Native,60,0,4,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,0.00415,0.0045,0.00645,0.0077,0.00795,0.0122,0.0182,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,11,NA
6226,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,ECOLI,E. coli,cfu/100mL,54,90,105,175,455,530,2250,0.183333333333333,0.333333333333333,6600,D,NA,NA,NA,CW/L,CW,L,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,54,90,105,175,455,530,2250,6600,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,NA,NA
6227,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,1e-05,8e-05,0.00011,0.00054,0.0027,0.00516,0.034,NA,NA,0.12,NA,NA,Meets,NA,CW/L,CW,L,Native,60,0,48,0.01,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.034,0.12,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,9,NA
6228,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.015,0.053,0.0615,0.1335,0.235,0.25,0.315,NA,NA,0.37,NA,A,Meets,NA,CW/L,CW,L,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.015,0.053,0.0615,0.1335,0.235,0.25,0.315,0.37,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,170,NA
6229,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,TURB,Turbidity,NTU,0.33,0.46,0.505,0.72,1.355,1.595,4.55,NA,NA,11.8,NA,NA,Meets,NA,CW/L,CW,L,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.33,0.46,0.505,0.72,1.355,1.595,4.55,11.8,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,2.3,NA
6230,MDC-00011,11010862,11008672,1694282.99983263,5442192.00025705,174.12387854,-41.16612951,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,1e-05,4e-05,6e-05,0.00019,0.00093,0.0016,0.01347,NA,NA,0.0449152225174621,NA,A,NA,NA,CW/L,CW,L,Native,60,0,48,0.00411435446002625,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00411435446002625,<0.00411435446002625,<0.00411435446002625,<0.00411435446002625,<0.00411435446002625,<0.00411435446002625,0.01347,0.0449152225174621,NA,NA,NA,NA,Kenepuru Stream at Kenepuru Head,MDC,NA,Kenepuru Stream at Kenepuru Head,IF,2604298.37251225,6003903.25099806,NA,NA
6231,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00096,0.00103,0.00103,0.00109,0.00195,0.00201,0.00364,NA,NA,0.00534866079803413,NA,A,NA,NA,CW/L,CW,L,Pastoral,60,0,53,0.00436761825099632,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,NA,0.00534866079803413,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,NA,NA
6232,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,ECOLI,E. coli,cfu/100mL,11,49.5,52.5,140,305,320,1000,0.116666666666667,0.316666666666667,1300,D,NA,NA,NA,CW/L,CW,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,11,49.5,52.5,140,305,320,1000,1300,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,NA,NA
6233,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.325,0.595,0.64,0.825,1.075,1.115,1.31,NA,NA,1.48,NA,A,Does not meet,NA,CW/L,CW,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.325,0.595,0.64,0.825,1.075,1.115,1.31,1.48,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,170,NA
6234,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.0025,0.0025,0.0025,0.0025,0.005,0.005,0.0075,NA,NA,0.013,NA,NA,Meets,NA,CW/L,CW,L,Pastoral,60,0,53,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.013,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,9,NA
6235,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.0015,0.00255,0.0046,0.0076,0.00905,0.0099,0.012,NA,NA,0.014,NA,NA,Meets,NA,CW/L,CW,L,Pastoral,60,0,4,0.001,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.001,0.00255,0.0046,0.0076,0.00905,0.0099,0.012,0.014,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,11,NA
6236,MDC-00012,11016173,11012276,1664848.99998272,5426396.99972429,173.77473321,-41.31128476,2013-2017,TURB,Turbidity,NTU,0.28,0.4,0.4,0.645,1.01,1.11,10.55,NA,NA,22,NA,NA,Meets,NA,CW/L,CW,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.28,0.4,0.4,0.645,1.01,1.11,10.55,22,NA,NA,NA,NA,Kaituna River at Higgins Bridge,MDC,NA,Kaituna River at Higgins Bridge,P,2574858.41995868,5988103.27477393,2.3,NA
6237,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.84,1.042,1.06,1.405,1.86,1.879,2.5,NA,NA,2.6,NA,B,Does not meet,NA,CD/L,CD,L,Pastoral,58,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.84,1.042,1.06,1.405,1.86,1.879,2.5,2.6,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,265,NA
6238,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00041,0.00073,0.00083,0.00132,0.00234,0.00264,0.00503,NA,NA,0.0240219003804798,NA,A,NA,NA,CD/L,CD,L,Pastoral,57,0,41,0.00552417080163362,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,NA,0.0240219003804798,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,NA,NA
6239,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.00057,0.00116,0.00133,0.00263,0.00556,0.006,0.011,NA,NA,0.055,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,58,0,41,0.01,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.011,0.055,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,10,NA
6240,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,TURB,Turbidity,NTU,1.014,1.311,1.4,2.05,2.4,2.6,6.12,NA,NA,11.6,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,58,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,1.014,1.311,1.4,2.05,2.4,2.6,6.12,11.6,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,1.3,NA
6241,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,ECOLI,E. coli,cfu/100mL,13.5,46,59.5,140,285,343,1520,0.12280701754386,0.280701754385965,1900,NA,NA,NA,NA,CD/L,CD,L,Pastoral,57,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,13.5,46,59.5,140,285,343,1520,1900,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,NA,NA
6242,MDC-00013,11026364,11019999,1642845.00035545,5398704.00017877,173.5138337,-41.56218999,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00551,0.01001,0.0104,0.012,0.014,0.01418,0.01734,NA,NA,0.021,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,58,0,1,0.001,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.00551,0.01001,0.0104,0.012,0.014,0.01418,0.01734,0.021,NA,NA,NA,NA,Mill Creek at Ormonds,MDC,NA,Mill Creek at Ormonds,P,2552850.32754458,5960400.85777871,8,NA
6243,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,9e-04,0.00094,0.00094,0.00098,0.00187,0.00187,0.00373,NA,NA,0.00636298985664047,NA,A,NA,NA,WD/L,WD,L,Urban area,58,0,51,0.00436761825099632,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,<0.00436761825099632,NA,0.00636298985664047,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,NA,NA
6244,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.0025,0.0025,0.0025,0.0025,0.005,0.005,0.00955,NA,NA,0.017,NA,NA,Meets,NA,WD/L,WD,L,Urban area,59,0,52,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.017,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,17,NA
6245,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00724,0.00863,0.00885,0.0099,0.01088,0.01107,0.01586,NA,NA,0.018,NA,NA,Does not meet,NA,WD/L,WD,L,Urban area,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.00724,0.00863,0.00885,0.0099,0.01088,0.01107,0.01586,0.018,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,7,NA
6246,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,ECOLI,E. coli,cfu/100mL,16.2,28.1,31,80,190,200,520,0.0517241379310345,0.137931034482759,1000,NA,NA,NA,NA,WD/L,WD,L,Urban area,58,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,16.2,28.1,31,80,190,200,520,1000,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,NA,NA
6247,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.8245,0.93,0.9525,1.16,1.2875,1.307,1.43,NA,NA,1.5,NA,B,Does not meet,NA,WD/L,WD,L,Urban area,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.8245,0.93,0.9525,1.16,1.2875,1.307,1.43,1.5,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,195,NA
6248,MDC-00014,11024789,11018883,1678584.99991089,5404337.00026478,173.94167897,-41.50874417,2013-2017,TURB,Turbidity,NTU,0.192,0.302,0.33,0.52,1.07,1.648,3.72,NA,NA,5.4,NA,NA,Meets,NA,WD/L,WD,L,Urban area,58,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.192,0.302,0.33,0.52,1.07,1.648,3.72,5.4,NA,NA,NA,NA,Murphys Creek at Nelson Street,MDC,NA,Murphys Creek at Nelson Street,U,2588599.59082462,5966038.79096,4.2,NA
6249,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,TURB,Turbidity,NTU,0.2,0.293,0.31,0.4,0.785,0.94,4.055,NA,NA,9.8,NA,NA,Meets,NA,CD/H,CD,H,Pastoral,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.2,0.293,0.31,0.4,0.785,0.94,4.055,9.8,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,0.9,NA
6250,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.005,NA,NA,0.117,NA,NA,Meets,NA,CD/H,CD,H,Pastoral,59,0,57,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.117,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,6,NA
6251,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.00431,0.0273,0.044,0.106,0.3075,0.334,0.61,NA,NA,0.65,NA,A,Does not meet,NA,CD/H,CD,H,Pastoral,59,0,2,0.002,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.00431,0.0273,0.044,0.106,0.3075,0.334,0.61,0.65,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,18,NA
6252,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,ECOLI,E. coli,cfu/100mL,0.69643,2,2,11,26.75,32,126.5,0.0169491525423729,0.0338983050847458,10000,NA,NA,NA,NA,CD/H,CD,H,Pastoral,59,0,4,10,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<10,<10,<10,11,26.75,32,126.5,10000,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,NA,NA
6253,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00138,0.00138,0.00152,0.00152,0.0017,0.00192,0.0034,NA,NA,0.051101133536657,NA,B,NA,NA,CD/H,CD,H,Pastoral,59,0,57,0.00680415590439212,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,NA,0.051101133536657,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,NA,NA
6254,MDC-00015,11025453,11019336,1668150.00033368,5402871.00009499,173.81681618,-41.52290352,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.0011,0.00223,0.00272,0.0039,0.00498,0.0052,0.00992,NA,NA,0.02,NA,NA,Meets,NA,CD/H,CD,H,Pastoral,59,0,9,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,<0.004,<0.004,<0.004,0.00498,0.0052,0.00992,0.02,NA,NA,NA,NA,Omaka River at Hawkesbury Road Bridge,MDC,NA,Omaka River at Hawkesbury Road Bridge,P,2578162.07586906,5964571.3991892,6,NA
6462,NAT-DN07,15274581,15033324,1244164.99998323,4927307.99999839,168.427766948936,-45.7162088027125,2013-2017,ECOLI,E. coli,cfu/100mL,8.95,30.07,34.55,69.15,154.8,189,659.15,0.0657894736842105,0.157894736842105,1900,B,NA,NA,NA,CW/H,CW,H,Pastoral,76,0,2,10,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<10,30.07,34.55,69.15,154.8,189,659.15,1900,NA,Oreti,Lumsden,Oreti @ Lumsden,NA,NIWA,Oreti @ Lumsden,NA,P,2154070,5489203,NA,NA
6255,MDC-00016,11023346,11017762,1665221.00004292,5407893.99985512,173.78116979,-41.47790727,2013-2017,TURB,Turbidity,NTU,0.42,0.58,0.6,1.01,1.85,2.55,24.5,NA,NA,45,NA,NA,Meets,NA,CW/L,CW,L,Exotic forest,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.42,0.58,0.6,1.01,1.85,2.55,24.5,45,NA,NA,NA,NA,Ohinemahuta River at Northbank Road,MDC,NA,Onamalutu River at Northbank Road,EF,2575231.84350775,5969595.45835036,2.3,NA
6256,MDC-00016,11023346,11017762,1665221.00004292,5407893.99985512,173.78116979,-41.47790727,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00124,0.0019,0.00275,0.0054,0.007,0.00745,0.0088,NA,NA,0.009,NA,NA,Meets,NA,CW/L,CW,L,Exotic forest,60,0,6,0.001,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.001,0.0019,0.00275,0.0054,0.007,0.00745,0.0088,0.009,NA,NA,NA,NA,Ohinemahuta River at Northbank Road,MDC,NA,Onamalutu River at Northbank Road,EF,2575231.84350775,5969595.45835036,11,NA
